bill_id,contract_id,month,price
13664,1361,2021-04,386
13665,1361,2021-05,386
13666,1361,2021-06,386
13667,1361,2021-07,386
13668,1362,2024-02,374
13669,1362,2024-03,374
13670,1362,2024-04,374
13671,1362,2024-05,374
13672,1363,2024-12,562
13673,1364,2021-03,491
13674,1364,2021-04,491
13675,1364,2021-05,491
13676,1364,2021-06,491
13677,1366,2024-06,485
13678,1366,2024-07,485
13679,1366,2024-08,485
13680,1366,2024-09,485
13681,1366,2024-10,485
13682,1366,2024-11,485
13683,1366,2024-12,485
13684,1367,2024-07,538
13685,1367,2024-08,538
13686,1367,2024-09,538
13687,1368,2024-12,348
13688,1369,2023-10,417
13689,1369,2023-11,417
13690,1369,2023-12,417
13691,1369,2024-01,417
13692,1369,2024-02,417
13693,1369,2024-03,417
13694,1370,2021-01,315
13695,1370,2021-02,315
13696,1370,2021-03,315
13697,1370,2021-04,315
13698,1370,2021-05,315
13699,1370,2021-06,315
13700,1370,2021-07,315
13701,1370,2021-08,315
13702,1370,2021-09,315
13703,1370,2021-10,315
13704,1370,2021-11,315
13705,1370,2021-12,315
13706,1370,2022-01,315
13707,1370,2022-02,315
13708,1370,2022-03,315
13709,1370,2022-04,315
13710,1370,2022-05,315
13711,1370,2022-06,315
13712,1370,2022-07,315
13713,1370,2022-08,315
13714,1370,2022-09,315
13715,1370,2022-10,315
13716,1370,2022-11,315
13717,1371,2023-10,572
13718,1371,2023-11,572
13719,1371,2023-12,572
13720,1371,2024-01,572
13721,1371,2024-02,572
13722,1372,2021-12,537
13723,1372,2022-01,537
13724,1372,2022-02,537
13725,1372,2022-03,537
13726,1372,2022-04,537
13727,1372,2022-05,537
13728,1372,2022-06,537
13729,1372,2022-07,537
13730,1372,2022-08,537
13731,1372,2022-09,537
13732,1372,2022-10,537
13733,1372,2022-11,537
13734,1372,2022-12,537
13735,1372,2023-01,537
13736,1372,2023-02,537
13737,1372,2023-03,537
13738,1372,2023-04,537
13739,1372,2023-05,537
13740,1372,2023-06,537
13741,1372,2023-07,537
13742,1372,2023-08,537
13743,1372,2023-09,537
13744,1372,2023-10,537
13745,1373,2023-08,477
13746,1373,2023-09,477
13747,1373,2023-10,477
13748,1373,2023-11,477
13749,1376,2023-12,564
13750,1376,2024-01,564
13751,1376,2024-02,564
13752,1376,2024-03,564
13753,1376,2024-04,564
13754,1376,2024-05,564
13755,1376,2024-06,564
13756,1376,2024-07,564
13757,1376,2024-08,564
13758,1376,2024-09,564
13759,1376,2024-10,564
13760,1376,2024-11,564
13761,1376,2024-12,564
13762,1378,2021-09,511
13763,1378,2021-10,511
13764,1378,2021-11,511
13765,1378,2021-12,511
13766,1378,2022-01,511
13767,1378,2022-02,511
13768,1378,2022-03,511
13769,1378,2022-04,511
13770,1378,2022-05,511
13771,1378,2022-06,511
13772,1378,2022-07,511
13773,1378,2022-08,511
13774,1378,2022-09,511
13775,1378,2022-10,511
13776,1378,2022-11,511
13777,1378,2022-12,511
13778,1378,2023-01,511
13779,1378,2023-02,511
13780,1378,2023-03,511
13781,1378,2023-04,511
13782,1378,2023-05,511
13783,1378,2023-06,511
13784,1378,2023-07,511
13785,1378,2023-08,511
13786,1379,2021-05,506
13787,1379,2021-06,506
13788,1379,2021-07,506
13789,1379,2021-08,506
13790,1379,2021-09,506
13791,1379,2021-10,506
13792,1379,2021-11,506
13793,1379,2021-12,506
13794,1379,2022-01,506
13795,1379,2022-02,506
13796,1379,2022-03,506
13797,1379,2022-04,506
13798,1379,2022-05,506
13799,1380,2023-03,459
13800,1380,2023-04,459
13801,1380,2023-05,459
13802,1380,2023-06,459
13803,1380,2023-07,459
13804,1380,2023-08,459
13805,1380,2023-09,459
13806,1380,2023-10,459
13807,1381,2021-02,423
13808,1381,2021-03,423
13809,1381,2021-04,423
13810,1381,2021-05,423
13811,1381,2021-06,423
13812,1381,2021-07,423
13813,1381,2021-08,423
13814,1381,2021-09,423
13815,1381,2021-10,423
13816,1381,2021-11,423
13817,1381,2021-12,423
13818,1381,2022-01,423
13819,1381,2022-02,423
13820,1381,2022-03,423
13821,1381,2022-04,423
13822,1381,2022-05,423
13823,1381,2022-06,423
13824,1381,2022-07,423
13825,1381,2022-08,423
13826,1381,2022-09,423
13827,1381,2022-10,423
13828,1381,2022-11,423
13829,1381,2022-12,423
13830,1381,2023-01,423
13831,1382,2024-11,494
13832,1382,2024-12,494
13833,1383,2022-05,464
13834,1383,2022-06,464
13835,1383,2022-07,464
13836,1383,2022-08,464
13837,1383,2022-09,464
13838,1383,2022-10,464
13839,1383,2022-11,464
13840,1383,2022-12,464
13841,1383,2023-01,464
13842,1383,2023-02,464
13843,1383,2023-03,464
13844,1383,2023-04,464
13845,1383,2023-05,464
13846,1384,2022-12,372
13847,1384,2023-01,372
13848,1384,2023-02,372
13849,1384,2023-03,372
13850,1384,2023-04,372
13851,1384,2023-05,372
13852,1384,2023-06,372
13853,1384,2023-07,372
13854,1384,2023-08,372
13855,1384,2023-09,372
13856,1384,2023-10,372
13857,1385,2024-01,464
13858,1385,2024-02,464
13859,1385,2024-03,464
13860,1385,2024-04,464
13861,1385,2024-05,464
13862,1385,2024-06,464
13863,1385,2024-07,464
13864,1385,2024-08,464
13865,1385,2024-09,464
13866,1385,2024-10,464
13867,1385,2024-11,464
13868,1386,2020-08,384
13869,1386,2020-09,384
13870,1386,2020-10,384
13871,1386,2020-11,384
13872,1386,2020-12,384
13873,1386,2021-01,384
13874,1386,2021-02,384
13875,1386,2021-03,384
13876,1386,2021-04,384
13877,1386,2021-05,384
13878,1386,2021-06,384
13879,1386,2021-07,384
13880,1386,2021-08,384
13881,1386,2021-09,384
13882,1386,2021-10,384
13883,1386,2021-11,384
13884,1386,2021-12,384
13885,1386,2022-01,384
13886,1387,2023-05,525
13887,1387,2023-06,525
13888,1387,2023-07,525
13889,1387,2023-08,525
13890,1387,2023-09,525
13891,1387,2023-10,525
13892,1387,2023-11,525
13893,1387,2023-12,525
13894,1387,2024-01,525
13895,1387,2024-02,525
13896,1387,2024-03,525
13897,1387,2024-04,525
13898,1390,2024-12,471
13899,1392,2024-08,408
13900,1392,2024-09,408
13901,1392,2024-10,408
13902,1392,2024-11,408
13903,1392,2024-12,408
13904,1393,2020-10,512
13905,1393,2020-11,512
13906,1393,2020-12,512
13907,1393,2021-01,512
13908,1393,2021-02,512
13909,1393,2021-03,512
13910,1393,2021-04,512
13911,1393,2021-05,512
13912,1394,2021-05,583
13913,1394,2021-06,583
13914,1394,2021-07,583
13915,1394,2021-08,583
13916,1394,2021-09,583
13917,1394,2021-10,583
13918,1394,2021-11,583
13919,1394,2021-12,583
13920,1394,2022-01,583
13921,1394,2022-02,583
13922,1394,2022-03,583
13923,1394,2022-04,583
13924,1396,2021-03,597
13925,1396,2021-04,597
13926,1396,2021-05,597
13927,1396,2021-06,597
13928,1396,2021-07,597
13929,1396,2021-08,597
13930,1396,2021-09,597
13931,1396,2021-10,597
13932,1396,2021-11,597
13933,1396,2021-12,597
13934,1396,2022-01,597
13935,1396,2022-02,597
13936,1396,2022-03,597
13937,1396,2022-04,597
13938,1396,2022-05,597
13939,1396,2022-06,597
13940,1396,2022-07,597
13941,1396,2022-08,597
13942,1396,2022-09,597
13943,1396,2022-10,597
13944,1397,2022-12,495
13945,1397,2023-01,495
13946,1397,2023-02,495
13947,1397,2023-03,495
13948,1397,2023-04,495
13949,1397,2023-05,495
13950,1397,2023-06,495
13951,1397,2023-07,495
13952,1397,2023-08,495
13953,1397,2023-09,495
13954,1397,2023-10,495
13955,1397,2023-11,495
13956,1397,2023-12,495
13957,1397,2024-01,495
13958,1397,2024-02,495
13959,1397,2024-03,495
13960,1397,2024-04,495
13961,1397,2024-05,495
13962,1397,2024-06,495
13963,1397,2024-07,495
13964,1397,2024-08,495
13965,1399,2024-10,450
13966,1399,2024-11,450
13967,1399,2024-12,450
13968,1401,2021-10,401
13969,1401,2021-11,401
13970,1401,2021-12,401
13971,1401,2022-01,401
13972,1401,2022-02,401
13973,1401,2022-03,401
13974,1401,2022-04,401
13975,1401,2022-05,401
13976,1401,2022-06,401
13977,1401,2022-07,401
13978,1401,2022-08,401
13979,1401,2022-09,401
13980,1401,2022-10,401
13981,1401,2022-11,401
13982,1401,2022-12,401
13983,1401,2023-01,401
13984,1401,2023-02,401
13985,1401,2023-03,401
13986,1401,2023-04,401
13987,1401,2023-05,401
13988,1402,2022-09,379
13989,1402,2022-10,379
13990,1402,2022-11,379
13991,1402,2022-12,379
13992,1402,2023-01,379
13993,1402,2023-02,379
13994,1402,2023-03,379
13995,1402,2023-04,379
13996,1402,2023-05,379
13997,1402,2023-06,379
13998,1402,2023-07,379
13999,1402,2023-08,379
14000,1403,2024-01,314
14001,1403,2024-02,314
14002,1403,2024-03,314
14003,1403,2024-04,314
14004,1403,2024-05,314
14005,1403,2024-06,314
14006,1403,2024-07,314
14007,1403,2024-08,314
14008,1403,2024-09,314
14009,1403,2024-10,314
14010,1403,2024-11,314
14011,1403,2024-12,314
14012,1404,2022-11,333
14013,1404,2022-12,333
14014,1404,2023-01,333
14015,1404,2023-02,333
14016,1404,2023-03,333
14017,1404,2023-04,333
14018,1404,2023-05,333
14019,1404,2023-06,333
14020,1404,2023-07,333
14021,1404,2023-08,333
14022,1404,2023-09,333
14023,1404,2023-10,333
14024,1404,2023-11,333
14025,1404,2023-12,333
14026,1406,2022-03,459
14027,1406,2022-04,459
14028,1406,2022-05,459
14029,1406,2022-06,459
14030,1406,2022-07,459
14031,1406,2022-08,459
14032,1406,2022-09,459
14033,1406,2022-10,459
14034,1406,2022-11,459
14035,1406,2022-12,459
14036,1406,2023-01,459
14037,1406,2023-02,459
14038,1406,2023-03,459
14039,1407,2021-07,375
14040,1407,2021-08,375
14041,1407,2021-09,375
14042,1407,2021-10,375
14043,1407,2021-11,375
14044,1407,2021-12,375
14045,1407,2022-01,375
14046,1407,2022-02,375
14047,1407,2022-03,375
14048,1407,2022-04,375
14049,1407,2022-05,375
14050,1407,2022-06,375
14051,1407,2022-07,375
14052,1407,2022-08,375
14053,1407,2022-09,375
14054,1407,2022-10,375
14055,1407,2022-11,375
14056,1407,2022-12,375
14057,1407,2023-01,375
14058,1407,2023-02,375
14059,1407,2023-03,375
14060,1407,2023-04,375
14061,1407,2023-05,375
14062,1408,2024-08,593
14063,1408,2024-09,593
14064,1408,2024-10,593
14065,1408,2024-11,593
14066,1408,2024-12,593
14067,1409,2023-12,354
14068,1409,2024-01,354
14069,1409,2024-02,354
14070,1409,2024-03,354
14071,1409,2024-04,354
14072,1409,2024-05,354
14073,1409,2024-06,354
14074,1409,2024-07,354
14075,1411,2024-09,536
14076,1411,2024-10,536
14077,1411,2024-11,536
14078,1411,2024-12,536
14079,1412,2023-03,583
14080,1412,2023-04,583
14081,1412,2023-05,583
14082,1412,2023-06,583
14083,1413,2024-08,458
14084,1413,2024-09,458
14085,1413,2024-10,458
14086,1413,2024-11,458
14087,1413,2024-12,458
14088,1414,2021-07,429
14089,1414,2021-08,429
14090,1414,2021-09,429
14091,1414,2021-10,429
14092,1414,2021-11,429
14093,1414,2021-12,429
14094,1414,2022-01,429
14095,1414,2022-02,429
14096,1414,2022-03,429
14097,1414,2022-04,429
14098,1415,2023-03,476
14099,1415,2023-04,476
14100,1415,2023-05,476
14101,1415,2023-06,476
14102,1415,2023-07,476
14103,1415,2023-08,476
14104,1415,2023-09,476
14105,1415,2023-10,476
14106,1415,2023-11,476
14107,1415,2023-12,476
14108,1415,2024-01,476
14109,1415,2024-02,476
14110,1415,2024-03,476
14111,1415,2024-04,476
14112,1415,2024-05,476
14113,1415,2024-06,476
14114,1415,2024-07,476
14115,1415,2024-08,476
14116,1415,2024-09,476
14117,1415,2024-10,476
14118,1415,2024-11,476
14119,1415,2024-12,476
14120,1416,2024-10,395
14121,1416,2024-11,395
14122,1416,2024-12,395
14123,1417,2022-09,524
14124,1417,2022-10,524
14125,1417,2022-11,524
14126,1417,2022-12,524
14127,1417,2023-01,524
14128,1417,2023-02,524
14129,1417,2023-03,524
14130,1417,2023-04,524
14131,1418,2024-06,480
14132,1418,2024-07,480
14133,1418,2024-08,480
14134,1418,2024-09,480
14135,1418,2024-10,480
14136,1418,2024-11,480
14137,1418,2024-12,480
14138,1419,2024-01,395
14139,1419,2024-02,395
14140,1419,2024-03,395
14141,1419,2024-04,395
14142,1419,2024-05,395
14143,1419,2024-06,395
14144,1419,2024-07,395
14145,1419,2024-08,395
14146,1419,2024-09,395
14147,1419,2024-10,395
14148,1419,2024-11,395
14149,1419,2024-12,395
14150,1420,2023-08,585
14151,1420,2023-09,585
14152,1420,2023-10,585
14153,1420,2023-11,585
14154,1420,2023-12,585
14155,1420,2024-01,585
14156,1422,2022-06,453
14157,1422,2022-07,453
14158,1422,2022-08,453
14159,1422,2022-09,453
14160,1422,2022-10,453
14161,1422,2022-11,453
14162,1422,2022-12,453
14163,1422,2023-01,453
14164,1422,2023-02,453
14165,1422,2023-03,453
14166,1422,2023-04,453
14167,1422,2023-05,453
14168,1422,2023-06,453
14169,1422,2023-07,453
14170,1422,2023-08,453
14171,1422,2023-09,453
14172,1422,2023-10,453
14173,1424,2020-07,304
14174,1424,2020-08,304
14175,1424,2020-09,304
14176,1424,2020-10,304
14177,1424,2020-11,304
14178,1424,2020-12,304
14179,1424,2021-01,304
14180,1424,2021-02,304
14181,1424,2021-03,304
14182,1424,2021-04,304
14183,1424,2021-05,304
14184,1424,2021-06,304
14185,1424,2021-07,304
14186,1424,2021-08,304
14187,1424,2021-09,304
14188,1424,2021-10,304
14189,1424,2021-11,304
14190,1424,2021-12,304
14191,1424,2022-01,304
14192,1424,2022-02,304
14193,1425,2021-07,313
14194,1425,2021-08,313
14195,1425,2021-09,313
14196,1425,2021-10,313
14197,1425,2021-11,313
14198,1425,2021-12,313
14199,1425,2022-01,313
14200,1425,2022-02,313
14201,1425,2022-03,313
14202,1425,2022-04,313
14203,1425,2022-05,313
14204,1425,2022-06,313
14205,1425,2022-07,313
14206,1425,2022-08,313
14207,1425,2022-09,313
14208,1425,2022-10,313
14209,1428,2020-10,376
14210,1428,2020-11,376
14211,1428,2020-12,376
14212,1428,2021-01,376
14213,1428,2021-02,376
14214,1428,2021-03,376
14215,1428,2021-04,376
14216,1428,2021-05,376
14217,1428,2021-06,376
14218,1428,2021-07,376
14219,1428,2021-08,376
14220,1428,2021-09,376
14221,1428,2021-10,376
14222,1428,2021-11,376
14223,1428,2021-12,376
14224,1428,2022-01,376
14225,1428,2022-02,376
14226,1428,2022-03,376
14227,1428,2022-04,376
14228,1428,2022-05,376
14229,1428,2022-06,376
14230,1428,2022-07,376
14231,1428,2022-08,376
14232,1429,2024-05,589
14233,1429,2024-06,589
14234,1429,2024-07,589
14235,1429,2024-08,589
14236,1429,2024-09,589
14237,1429,2024-10,589
14238,1429,2024-11,589
14239,1429,2024-12,589
14240,1431,2024-05,488
14241,1431,2024-06,488
14242,1431,2024-07,488
14243,1431,2024-08,488
14244,1431,2024-09,488
14245,1431,2024-10,488
14246,1431,2024-11,488
14247,1431,2024-12,488
14248,1432,2021-01,588
14249,1432,2021-02,588
14250,1432,2021-03,588
14251,1432,2021-04,588
14252,1432,2021-05,588
14253,1432,2021-06,588
14254,1432,2021-07,588
14255,1432,2021-08,588
14256,1432,2021-09,588
14257,1432,2021-10,588
14258,1432,2021-11,588
14259,1432,2021-12,588
14260,1432,2022-01,588
14261,1432,2022-02,588
14262,1432,2022-03,588
14263,1432,2022-04,588
14264,1433,2020-05,569
14265,1433,2020-06,569
14266,1433,2020-07,569
14267,1433,2020-08,569
14268,1433,2020-09,569
14269,1433,2020-10,569
14270,1433,2020-11,569
14271,1433,2020-12,569
14272,1433,2021-01,569
14273,1433,2021-02,569
14274,1433,2021-03,569
14275,1433,2021-04,569
14276,1433,2021-05,569
14277,1433,2021-06,569
14278,1433,2021-07,569
14279,1433,2021-08,569
14280,1433,2021-09,569
14281,1433,2021-10,569
14282,1433,2021-11,569
14283,1433,2021-12,569
14284,1433,2022-01,569
14285,1433,2022-02,569
14286,1433,2022-03,569
14287,1434,2020-10,529
14288,1434,2020-11,529
14289,1434,2020-12,529
14290,1434,2021-01,529
14291,1434,2021-02,529
14292,1434,2021-03,529
14293,1434,2021-04,529
14294,1434,2021-05,529
14295,1434,2021-06,529
14296,1434,2021-07,529
14297,1434,2021-08,529
14298,1434,2021-09,529
14299,1434,2021-10,529
14300,1434,2021-11,529
14301,1434,2021-12,529
14302,1434,2022-01,529
14303,1434,2022-02,529
14304,1434,2022-03,529
14305,1434,2022-04,529
14306,1434,2022-05,529
14307,1434,2022-06,529
14308,1434,2022-07,529
14309,1434,2022-08,529
14310,1436,2021-01,415
14311,1436,2021-02,415
14312,1436,2021-03,415
14313,1436,2021-04,415
14314,1436,2021-05,415
14315,1436,2021-06,415
14316,1436,2021-07,415
14317,1436,2021-08,415
14318,1436,2021-09,415
14319,1436,2021-10,415
14320,1436,2021-11,415
14321,1436,2021-12,415
14322,1436,2022-01,415
14323,1436,2022-02,415
14324,1437,2024-12,434
14325,1438,2020-07,486
14326,1438,2020-08,486
14327,1438,2020-09,486
14328,1438,2020-10,486
14329,1438,2020-11,486
14330,1438,2020-12,486
14331,1438,2021-01,486
14332,1438,2021-02,486
14333,1438,2021-03,486
14334,1438,2021-04,486
14335,1438,2021-05,486
14336,1439,2020-05,319
14337,1439,2020-06,319
14338,1439,2020-07,319
14339,1439,2020-08,319
14340,1439,2020-09,319
14341,1439,2020-10,319
14342,1439,2020-11,319
14343,1441,2024-03,505
14344,1441,2024-04,505
14345,1441,2024-05,505
14346,1441,2024-06,505
14347,1441,2024-07,505
14348,1441,2024-08,505
14349,1441,2024-09,505
14350,1441,2024-10,505
14351,1441,2024-11,505
14352,1441,2024-12,505
14353,1442,2021-07,319
14354,1442,2021-08,319
14355,1442,2021-09,319
14356,1442,2021-10,319
14357,1442,2021-11,319
14358,1442,2021-12,319
14359,1442,2022-01,319
14360,1442,2022-02,319
14361,1442,2022-03,319
14362,1442,2022-04,319
14363,1442,2022-05,319
14364,1442,2022-06,319
14365,1442,2022-07,319
14366,1442,2022-08,319
14367,1442,2022-09,319
14368,1442,2022-10,319
14369,1442,2022-11,319
14370,1442,2022-12,319
14371,1442,2023-01,319
14372,1442,2023-02,319
14373,1442,2023-03,319
14374,1442,2023-04,319
14375,1442,2023-05,319
14376,1443,2024-07,386
14377,1443,2024-08,386
14378,1443,2024-09,386
14379,1443,2024-10,386
14380,1443,2024-11,386
14381,1443,2024-12,386
14382,1445,2020-10,346
14383,1445,2020-11,346
14384,1445,2020-12,346
14385,1445,2021-01,346
14386,1445,2021-02,346
14387,1445,2021-03,346
14388,1445,2021-04,346
14389,1445,2021-05,346
14390,1445,2021-06,346
14391,1445,2021-07,346
14392,1445,2021-08,346
14393,1445,2021-09,346
14394,1445,2021-10,346
14395,1445,2021-11,346
14396,1445,2021-12,346
14397,1445,2022-01,346
14398,1445,2022-02,346
14399,1445,2022-03,346
14400,1445,2022-04,346
14401,1445,2022-05,346
14402,1445,2022-06,346
14403,1445,2022-07,346
14404,1445,2022-08,346
14405,1446,2024-10,481
14406,1446,2024-11,481
14407,1446,2024-12,481
14408,1447,2021-03,483
14409,1447,2021-04,483
14410,1447,2021-05,483
14411,1447,2021-06,483
14412,1447,2021-07,483
14413,1447,2021-08,483
14414,1447,2021-09,483
14415,1448,2022-10,507
14416,1448,2022-11,507
14417,1448,2022-12,507
14418,1448,2023-01,507
14419,1448,2023-02,507
14420,1448,2023-03,507
14421,1448,2023-04,507
14422,1448,2023-05,507
14423,1448,2023-06,507
14424,1448,2023-07,507
14425,1448,2023-08,507
14426,1448,2023-09,507
14427,1448,2023-10,507
14428,1448,2023-11,507
14429,1448,2023-12,507
14430,1448,2024-01,507
14431,1449,2020-10,312
14432,1449,2020-11,312
14433,1449,2020-12,312
14434,1449,2021-01,312
14435,1449,2021-02,312
14436,1449,2021-03,312
14437,1449,2021-04,312
14438,1449,2021-05,312
14439,1449,2021-06,312
14440,1449,2021-07,312
14441,1449,2021-08,312
14442,1449,2021-09,312
14443,1449,2021-10,312
14444,1449,2021-11,312
14445,1449,2021-12,312
14446,1449,2022-01,312
14447,1449,2022-02,312
14448,1449,2022-03,312
14449,1449,2022-04,312
14450,1449,2022-05,312
14451,1449,2022-06,312
14452,1449,2022-07,312
14453,1449,2022-08,312
14454,1449,2022-09,312
14455,1450,2021-02,521
14456,1450,2021-03,521
14457,1450,2021-04,521
14458,1450,2021-05,521
14459,1450,2021-06,521
14460,1450,2021-07,521
14461,1450,2021-08,521
14462,1450,2021-09,521
14463,1450,2021-10,521
14464,1450,2021-11,521
14465,1450,2021-12,521
14466,1450,2022-01,521
14467,1450,2022-02,521
14468,1450,2022-03,521
14469,1450,2022-04,521
14470,1450,2022-05,521
14471,1450,2022-06,521
14472,1450,2022-07,521
14473,1450,2022-08,521
14474,1450,2022-09,521
14475,1450,2022-10,521
14476,1450,2022-11,521
14477,1450,2022-12,521
14478,1450,2023-01,521
14479,1451,2024-08,383
14480,1451,2024-09,383
14481,1451,2024-10,383
14482,1451,2024-11,383
14483,1451,2024-12,383
14484,1452,2024-01,534
14485,1452,2024-02,534
14486,1452,2024-03,534
14487,1452,2024-04,534
14488,1452,2024-05,534
14489,1452,2024-06,534
14490,1452,2024-07,534
14491,1452,2024-08,534
14492,1452,2024-09,534
14493,1452,2024-10,534
14494,1452,2024-11,534
14495,1452,2024-12,534
14496,1453,2023-12,304
14497,1453,2024-01,304
14498,1453,2024-02,304
14499,1453,2024-03,304
14500,1453,2024-04,304
14501,1453,2024-05,304
14502,1453,2024-06,304
14503,1453,2024-07,304
14504,1453,2024-08,304
14505,1453,2024-09,304
14506,1453,2024-10,304
14507,1453,2024-11,304
14508,1453,2024-12,304
14509,1454,2021-08,571
14510,1454,2021-09,571
14511,1454,2021-10,571
14512,1454,2021-11,571
14513,1454,2021-12,571
14514,1455,2021-01,513
14515,1455,2021-02,513
14516,1455,2021-03,513
14517,1455,2021-04,513
14518,1455,2021-05,513
14519,1455,2021-06,513
14520,1455,2021-07,513
14521,1455,2021-08,513
14522,1455,2021-09,513
14523,1455,2021-10,513
14524,1455,2021-11,513
14525,1455,2021-12,513
14526,1455,2022-01,513
14527,1455,2022-02,513
14528,1455,2022-03,513
14529,1455,2022-04,513
14530,1455,2022-05,513
14531,1455,2022-06,513
14532,1455,2022-07,513
14533,1455,2022-08,513
14534,1455,2022-09,513
14535,1456,2023-05,346
14536,1456,2023-06,346
14537,1456,2023-07,346
14538,1457,2024-06,472
14539,1457,2024-07,472
14540,1457,2024-08,472
14541,1457,2024-09,472
14542,1457,2024-10,472
14543,1457,2024-11,472
14544,1457,2024-12,472
14545,1459,2024-04,328
14546,1459,2024-05,328
14547,1459,2024-06,328
14548,1459,2024-07,328
14549,1460,2021-03,364
14550,1460,2021-04,364
14551,1460,2021-05,364
14552,1460,2021-06,364
14553,1460,2021-07,364
14554,1460,2021-08,364
14555,1460,2021-09,364
14556,1460,2021-10,364
14557,1460,2021-11,364
14558,1460,2021-12,364
14559,1460,2022-01,364
14560,1460,2022-02,364
14561,1460,2022-03,364
14562,1460,2022-04,364
14563,1460,2022-05,364
14564,1460,2022-06,364
14565,1460,2022-07,364
14566,1460,2022-08,364
14567,1461,2020-05,310
14568,1461,2020-06,310
14569,1461,2020-07,310
14570,1461,2020-08,310
14571,1461,2020-09,310
14572,1461,2020-10,310
14573,1461,2020-11,310
14574,1461,2020-12,310
14575,1461,2021-01,310
14576,1461,2021-02,310
14577,1461,2021-03,310
14578,1461,2021-04,310
14579,1461,2021-05,310
14580,1461,2021-06,310
14581,1462,2024-01,344
14582,1462,2024-02,344
14583,1462,2024-03,344
14584,1462,2024-04,344
14585,1462,2024-05,344
14586,1462,2024-06,344
14587,1462,2024-07,344
14588,1462,2024-08,344
14589,1462,2024-09,344
14590,1462,2024-10,344
14591,1462,2024-11,344
14592,1462,2024-12,344
14593,1463,2023-09,516
14594,1463,2023-10,516
14595,1463,2023-11,516
14596,1463,2023-12,516
14597,1464,2023-08,573
14598,1464,2023-09,573
14599,1464,2023-10,573
14600,1464,2023-11,573
14601,1464,2023-12,573
14602,1464,2024-01,573
14603,1464,2024-02,573
14604,1464,2024-03,573
14605,1464,2024-04,573
14606,1464,2024-05,573
14607,1464,2024-06,573
14608,1464,2024-07,573
14609,1464,2024-08,573
14610,1464,2024-09,573
14611,1465,2023-08,545
14612,1465,2023-09,545
14613,1465,2023-10,545
14614,1465,2023-11,545
14615,1465,2023-12,545
14616,1466,2022-11,323
14617,1466,2022-12,323
14618,1466,2023-01,323
14619,1466,2023-02,323
14620,1466,2023-03,323
14621,1466,2023-04,323
14622,1466,2023-05,323
14623,1466,2023-06,323
14624,1466,2023-07,323
14625,1466,2023-08,323
14626,1466,2023-09,323
14627,1466,2023-10,323
14628,1466,2023-11,323
14629,1466,2023-12,323
14630,1466,2024-01,323
14631,1466,2024-02,323
14632,1466,2024-03,323
14633,1466,2024-04,323
14634,1468,2021-05,557
14635,1468,2021-06,557
14636,1468,2021-07,557
14637,1468,2021-08,557
14638,1468,2021-09,557
14639,1468,2021-10,557
14640,1468,2021-11,557
14641,1468,2021-12,557
14642,1469,2020-06,553
14643,1469,2020-07,553
14644,1469,2020-08,553
14645,1472,2021-01,381
14646,1472,2021-02,381
14647,1472,2021-03,381
14648,1472,2021-04,381
14649,1472,2021-05,381
14650,1472,2021-06,381
14651,1472,2021-07,381
14652,1472,2021-08,381
14653,1473,2024-10,368
14654,1473,2024-11,368
14655,1473,2024-12,368
14656,1474,2024-02,583
14657,1474,2024-03,583
14658,1474,2024-04,583
14659,1474,2024-05,583
14660,1474,2024-06,583
14661,1474,2024-07,583
14662,1474,2024-08,583
14663,1474,2024-09,583
14664,1474,2024-10,583
14665,1474,2024-11,583
14666,1474,2024-12,583
14667,1475,2021-06,496
14668,1475,2021-07,496
14669,1475,2021-08,496
14670,1475,2021-09,496
14671,1475,2021-10,496
14672,1475,2021-11,496
14673,1477,2020-07,469
14674,1477,2020-08,469
14675,1477,2020-09,469
14676,1477,2020-10,469
14677,1477,2020-11,469
14678,1477,2020-12,469
14679,1477,2021-01,469
14680,1477,2021-02,469
14681,1477,2021-03,469
14682,1480,2020-07,581
14683,1480,2020-08,581
14684,1480,2020-09,581
14685,1480,2020-10,581
14686,1480,2020-11,581
14687,1480,2020-12,581
14688,1480,2021-01,581
14689,1480,2021-02,581
14690,1480,2021-03,581
14691,1480,2021-04,581
14692,1480,2021-05,581
14693,1480,2021-06,581
14694,1480,2021-07,581
14695,1480,2021-08,581
14696,1480,2021-09,581
14697,1480,2021-10,581
14698,1480,2021-11,581
14699,1480,2021-12,581
14700,1480,2022-01,581
14701,1480,2022-02,581
14702,1480,2022-03,581
14703,1481,2022-12,389
14704,1481,2023-01,389
14705,1481,2023-02,389
14706,1482,2024-08,505
14707,1482,2024-09,505
14708,1482,2024-10,505
14709,1483,2021-06,398
14710,1483,2021-07,398
14711,1483,2021-08,398
14712,1483,2021-09,398
14713,1483,2021-10,398
14714,1483,2021-11,398
14715,1483,2021-12,398
14716,1483,2022-01,398
14717,1483,2022-02,398
14718,1483,2022-03,398
14719,1483,2022-04,398
14720,1483,2022-05,398
14721,1484,2022-04,309
14722,1484,2022-05,309
14723,1484,2022-06,309
14724,1484,2022-07,309
14725,1484,2022-08,309
14726,1484,2022-09,309
14727,1484,2022-10,309
14728,1484,2022-11,309
14729,1484,2022-12,309
14730,1484,2023-01,309
14731,1484,2023-02,309
14732,1484,2023-03,309
14733,1484,2023-04,309
14734,1484,2023-05,309
14735,1484,2023-06,309
14736,1484,2023-07,309
14737,1484,2023-08,309
14738,1485,2023-06,547
