bill_id,tenant_id,payment_date
2442,751,2022-11-15
2443,751,2022-12-11
2444,751,2023-01-17
2445,751,2023-02-17
2446,751,2023-03-30
2447,751,2023-04-12
2448,751,2023-05-10
2449,751,2023-06-22
2450,751,2023-07-06
2451,751,2023-08-18
2452,751,2023-09-18
2453,38,2023-06-06
2454,38,2023-07-13
2455,38,2023-08-26
2456,38,2023-09-25
2457,38,2023-10-28
2458,38,2023-11-25
2459,38,2023-12-07
2460,419,2023-11-16
2461,419,2023-12-30
2462,419,2024-01-16
2463,419,2024-02-27
2464,419,2024-03-31
2465,419,2024-04-20
2466,419,2024-05-09
2467,419,2024-06-15
2468,419,2024-07-08
2469,419,2024-08-06
2470,419,2024-09-21
2471,419,2024-10-23
2472,419,2024-11-07
2474,951,2024-03-29
2475,951,2024-05-01
2476,951,2024-05-06
2477,951,2024-06-11
2478,951,2024-07-26
2479,951,2024-08-23
2480,951,2024-09-22
2481,951,2024-10-10
2482,951,2024-11-30
2484,871,2021-01-29
2485,871,2021-03-01
2486,871,2021-03-26
2487,871,2021-04-15
2488,871,2021-05-27
2489,871,2021-06-29
2490,871,2021-07-09
2491,871,2021-08-19
2492,871,2021-09-18
2493,871,2021-10-19
2494,871,2021-11-27
2495,871,2021-12-08
2496,871,2022-02-01
2497,871,2022-02-26
2498,871,2022-03-28
2499,871,2022-04-26
2500,871,2022-05-07
2501,871,2022-06-25
2502,871,2022-07-12
2503,871,2022-08-11
2504,700,2024-08-11
2505,700,2024-09-30
2506,700,2024-10-29
2507,700,2024-11-29
2508,949,2024-05-08
2509,949,2024-06-27
2510,949,2024-07-21
2511,949,2024-08-22
2512,135,2021-01-15
2513,135,2021-02-13
2514,135,2021-03-31
2515,135,2021-04-11
2516,135,2021-05-18
2517,135,2021-06-30
2518,135,2021-07-15
2519,879,2020-12-19
2520,879,2021-01-19
2521,879,2021-02-10
2522,879,2021-03-13
2523,879,2021-04-22
2524,879,2021-05-15
2525,879,2021-06-20
2526,879,2021-07-19
2527,879,2021-08-14
2528,879,2021-09-16
2529,879,2021-10-07
2530,879,2021-11-09
2531,879,2021-12-16
2532,879,2022-01-13
2533,879,2022-02-10
2534,879,2022-03-11
2535,879,2022-04-18
2536,879,2022-05-14
2537,879,2022-07-01
2538,879,2022-07-27
2539,879,2022-08-06
2540,326,2024-04-10
2541,326,2024-05-17
2542,326,2024-06-18
2543,326,2024-07-25
2544,326,2024-08-20
2545,326,2024-09-06
2546,326,2024-10-19
2547,326,2024-11-16
2549,1000,2022-07-06
2550,1000,2022-08-11
2551,1000,2022-09-20
2552,1000,2022-10-25
2553,1000,2022-11-12
2554,1000,2022-12-31
2555,1000,2023-01-11
2556,1000,2023-02-19
2557,1000,2023-03-18
2558,1000,2023-04-13
2559,1000,2023-05-10
2560,1000,2023-06-29
2561,1000,2023-07-13
2562,490,2022-03-08
2563,490,2022-04-06
2564,490,2022-05-20
2565,490,2022-06-06
2566,490,2022-07-23
2567,490,2022-08-12
2568,490,2022-09-06
2569,490,2022-10-20
2570,490,2022-11-13
2571,490,2022-12-20
2572,490,2023-01-26
2573,490,2023-02-18
2574,490,2023-03-25
2575,490,2023-04-24
2576,490,2023-05-21
2577,490,2023-06-10
2578,383,2022-02-13
2579,383,2022-03-17
2580,383,2022-04-17
2581,383,2022-05-19
2582,383,2022-06-22
2583,383,2022-07-16
2584,383,2022-08-10
2585,383,2022-09-18
2586,383,2022-10-16
2587,383,2022-11-19
2588,383,2022-12-11
2589,383,2023-01-29
2590,383,2023-02-19
2591,383,2023-03-25
2592,383,2023-04-30
2593,383,2023-05-10
2594,383,2023-06-21
2595,383,2023-07-21
2596,383,2023-08-06
2597,383,2023-09-08
2598,383,2023-10-09
2599,383,2023-11-30
2600,383,2023-12-15
2601,383,2024-01-07
2602,836,2024-01-14
2603,836,2024-02-15
2604,836,2024-03-20
2605,836,2024-04-24
2606,836,2024-05-29
2607,836,2024-06-16
2608,836,2024-07-24
2609,836,2024-08-19
2610,836,2024-10-01
2611,130,2024-03-06
2612,130,2024-04-18
2613,130,2024-05-29
2614,130,2024-06-19
2615,130,2024-07-10
2616,130,2024-08-20
2617,130,2024-09-09
2618,130,2024-10-15
2619,130,2024-11-17
2621,611,2023-07-13
2622,611,2023-08-16
2623,611,2023-09-15
2624,611,2023-10-29
2625,611,2023-11-09
2626,611,2023-12-09
2627,611,2024-01-11
2628,611,2024-02-19
2629,611,2024-03-15
2630,766,2024-10-27
2631,766,2024-11-25
2633,552,2024-07-18
2634,552,2024-08-25
2635,552,2024-09-12
2636,552,2024-10-08
2637,552,2024-11-16
2639,72,2021-11-07
2640,72,2021-12-12
2641,72,2022-01-09
2642,72,2022-02-19
2643,72,2022-03-21
2644,72,2022-04-19
2645,72,2022-05-18
2646,72,2022-06-22
2647,72,2022-07-14
2648,72,2022-08-08
2649,72,2022-09-20
2650,72,2022-10-15
2651,72,2022-11-16
2652,72,2022-12-23
2653,72,2023-02-01
2654,72,2023-02-23
2655,72,2023-03-16
2656,72,2023-04-17
2657,72,2023-05-27
2658,72,2023-06-09
2659,72,2023-07-21
2660,72,2023-08-25
2661,894,2024-01-01
2662,894,2024-01-28
2663,894,2024-02-07
2664,894,2024-03-16
2665,894,2024-04-21
2666,894,2024-05-26
2667,894,2024-06-07
2668,894,2024-07-19
2669,894,2024-08-26
2670,894,2024-09-22
2671,894,2024-10-17
2672,894,2024-11-19
2674,995,2023-09-26
2675,995,2023-10-12
2676,995,2023-11-17
2677,995,2023-12-09
2678,995,2024-01-09
2679,995,2024-02-28
2680,995,2024-03-10
2681,313,2021-06-26
2682,313,2021-07-09
2683,313,2021-08-13
2684,313,2021-09-08
2685,313,2021-10-24
2686,313,2021-11-10
2687,313,2021-12-16
2688,313,2022-01-19
2689,313,2022-02-12
2690,313,2022-03-15
2691,313,2022-04-17
2692,313,2022-05-31
2693,313,2022-06-22
2694,313,2022-07-18
2695,313,2022-08-06
2696,313,2022-09-23
2697,313,2022-10-10
2698,313,2022-11-09
2699,313,2022-12-26
2700,313,2023-01-11
2701,313,2023-02-06
2702,292,2023-06-09
2703,292,2023-07-11
2704,292,2023-08-13
2705,292,2023-09-13
2706,292,2023-10-24
2707,292,2023-11-21
2708,292,2023-12-13
2709,292,2024-01-30
2710,292,2024-02-23
2711,292,2024-03-13
2712,292,2024-04-08
2713,292,2024-05-29
2714,292,2024-06-15
2715,292,2024-08-01
2716,292,2024-08-24
2717,107,2021-05-12
2718,107,2021-06-16
2719,107,2021-07-08
2720,322,2023-03-12
2721,322,2023-04-19
2722,322,2023-05-11
2723,322,2023-06-08
2724,322,2023-07-29
2725,322,2023-08-27
2726,322,2023-09-26
2727,322,2023-10-14
2728,322,2023-11-26
2729,322,2024-01-01
2730,322,2024-01-16
2731,322,2024-02-11
2732,322,2024-03-30
2733,322,2024-04-28
2734,322,2024-05-30
2735,322,2024-06-06
2736,322,2024-07-07
2737,322,2024-08-09
2738,322,2024-09-21
2739,882,2024-10-20
2740,882,2024-12-01
2742,992,2021-10-19
2743,992,2021-11-09
2744,992,2021-12-30
2745,992,2022-01-14
2746,992,2022-02-14
2747,992,2022-03-19
2748,992,2022-04-10
2749,992,2022-05-07
2750,992,2022-06-20
2751,992,2022-07-31
2752,992,2022-08-09
2753,992,2022-09-12
2754,992,2022-10-08
2755,992,2022-11-17
2756,992,2022-12-07
2757,992,2023-01-17
2758,992,2023-02-11
2759,992,2023-03-07
2760,992,2023-04-25
2761,347,2022-09-25
2762,347,2022-10-30
2763,347,2022-11-22
2764,347,2022-12-23
2765,347,2023-01-28
2766,347,2023-03-01
2767,347,2023-03-07
2768,347,2023-04-28
2769,347,2023-05-31
2770,347,2023-06-11
2771,347,2023-07-07
2772,232,2023-09-24
2773,232,2023-10-17
2774,232,2023-11-08
2775,232,2023-12-30
2776,232,2024-01-11
2777,232,2024-02-27
2778,232,2024-03-10
2779,232,2024-04-22
2780,232,2024-05-07
2781,232,2024-06-16
2782,232,2024-07-20
2783,232,2024-08-15
2784,232,2024-09-11
2785,232,2024-10-11
2786,232,2024-11-28
2788,633,2022-09-21
2789,633,2022-10-22
2790,633,2022-11-17
2791,633,2022-12-15
2792,633,2023-01-06
2793,633,2023-02-07
2794,633,2023-03-12
2795,633,2023-04-21
2796,633,2023-05-19
2797,633,2023-06-13
2798,633,2023-07-07
2799,633,2023-08-11
2800,633,2023-09-06
2801,633,2023-10-28
2802,633,2023-11-09
2803,633,2023-12-26
2804,633,2024-01-21
2805,633,2024-02-17
2806,633,2024-03-24
2807,633,2024-04-10
2808,633,2024-05-18
2809,633,2024-06-07
2810,633,2024-07-06
2811,633,2024-08-26
2812,946,2024-04-26
2813,946,2024-05-23
2814,946,2024-06-18
2815,946,2024-07-27
2816,946,2024-08-30
2817,946,2024-09-20
2818,946,2024-10-13
2819,946,2024-11-19
2821,915,2024-08-25
2822,915,2024-09-17
2823,915,2024-10-30
2824,915,2024-11-23
2826,518,2024-08-29
2827,518,2024-09-16
2828,518,2024-10-28
2829,518,2024-11-13
2831,717,2023-08-28
2832,717,2023-09-20
2833,717,2023-10-15
2834,717,2023-11-15
2835,717,2023-12-14
2836,717,2024-01-30
2837,205,2023-06-18
2838,205,2023-07-15
2839,205,2023-08-08
2840,205,2023-09-20
2841,205,2023-10-31
2842,205,2023-11-20
2843,205,2023-12-13
2844,679,2022-04-25
2845,679,2022-05-31
2846,679,2022-06-16
2847,679,2022-07-28
2848,679,2022-08-23
2849,679,2022-09-06
2850,99,2021-11-21
2851,99,2021-12-13
2852,99,2022-01-23
2853,99,2022-02-06
2854,99,2022-03-09
2855,99,2022-04-28
2856,99,2022-05-29
2857,99,2022-06-22
2858,99,2022-07-24
2859,99,2022-08-20
2860,99,2022-09-26
2861,99,2022-10-11
2862,99,2022-11-16
2863,99,2022-12-14
2864,99,2023-01-18
2865,99,2023-02-19
2866,99,2023-03-30
2867,959,2024-02-11
2868,959,2024-03-24
2869,959,2024-04-24
2870,959,2024-05-11
2871,959,2024-06-19
2872,959,2024-07-22
2873,959,2024-08-25
2874,959,2024-09-14
2875,959,2024-10-21
2876,959,2024-11-23
2878,368,2021-02-27
2879,368,2021-03-18
2880,368,2021-04-29
2881,368,2021-05-29
2882,368,2021-06-16
2883,368,2021-07-10
2884,368,2021-08-31
2885,368,2021-09-06
2886,368,2021-10-22
2887,368,2021-11-26
2888,368,2021-12-17
2889,368,2022-01-19
2890,368,2022-02-28
2891,368,2022-03-24
2892,785,2023-06-28
2893,785,2023-07-30
2894,785,2023-08-31
2895,785,2023-09-24
2896,785,2023-10-17
2897,343,2022-03-31
2898,343,2022-04-12
2899,343,2022-05-07
2900,343,2022-06-20
2901,343,2022-07-11
2902,343,2022-08-08
2903,343,2022-09-08
2904,343,2022-10-27
2905,343,2022-11-21
2906,343,2022-12-26
2907,343,2023-01-12
2908,343,2023-02-25
2909,343,2023-03-19
2910,343,2023-04-16
2911,343,2023-05-17
2912,343,2023-06-27
2913,343,2023-07-22
2914,343,2023-08-16
2915,343,2023-09-21
2916,343,2023-10-28
2917,343,2023-11-16
2918,343,2023-12-13
2919,572,2021-05-14
2920,572,2021-06-08
2921,572,2021-07-16
2922,572,2021-08-20
2923,572,2021-09-12
2924,572,2021-10-11
2925,572,2021-11-15
2926,572,2021-12-10
2927,572,2022-01-06
2928,572,2022-02-06
2929,572,2022-03-23
2930,572,2022-04-21
2931,572,2022-05-12
2932,572,2022-06-16
2933,572,2022-07-18
2934,572,2022-08-26
2935,572,2022-09-26
2936,572,2022-10-14
2937,572,2022-11-17
2938,572,2022-12-11
2939,572,2023-01-22
2940,743,2021-07-17
2941,743,2021-08-11
2942,743,2021-09-06
2943,743,2021-10-18
2944,743,2021-11-26
2945,743,2021-12-11
2946,743,2022-01-07
2947,743,2022-02-23
2948,743,2022-03-10
2949,743,2022-04-26
2950,743,2022-05-31
2951,270,2024-04-11
2952,270,2024-05-22
2953,270,2024-06-10
2954,270,2024-07-15
2955,270,2024-08-24
2956,270,2024-09-07
2957,270,2024-10-15
2958,270,2024-11-21
2960,245,2023-11-21
2961,245,2023-12-23
2962,245,2024-01-16
2963,245,2024-02-15
2964,245,2024-03-18
2965,245,2024-04-15
2966,245,2024-05-16
2967,245,2024-06-16
2968,245,2024-07-25
2969,245,2024-08-18
2970,277,2023-11-01
2971,277,2023-12-01
2972,277,2023-12-23
2973,277,2024-01-28
2974,277,2024-02-17
2975,485,2021-02-15
2976,485,2021-03-24
2977,485,2021-04-11
2978,485,2021-05-11
2979,485,2021-06-12
2980,485,2021-07-27
2981,485,2021-09-01
2982,485,2021-09-27
2983,485,2021-10-25
2984,485,2021-11-14
2985,485,2021-12-24
2986,485,2022-01-19
2987,485,2022-02-22
2988,485,2022-03-18
2989,485,2022-04-25
2990,485,2022-05-28
2991,485,2022-06-25
2992,485,2022-07-17
2993,485,2022-08-20
2994,485,2022-09-24
2995,485,2022-10-17
2996,485,2022-11-28
2997,485,2022-12-30
2998,485,2023-01-13
2999,692,2021-02-11
3000,692,2021-03-25
3001,692,2021-04-26
3002,692,2021-05-23
3003,692,2021-06-26
3004,692,2021-07-12
3005,692,2021-08-22
3006,692,2021-09-15
3007,692,2021-10-28
3008,692,2021-12-01
3009,692,2021-12-21
3010,692,2022-01-15
3011,692,2022-02-27
3012,692,2022-03-11
3013,692,2022-04-26
3014,692,2022-05-22
3015,692,2022-06-12
3016,692,2022-07-31
3017,692,2022-08-19
3018,692,2022-09-30
3019,692,2022-10-06
3020,692,2022-11-21
3021,692,2022-12-19
3022,553,2022-03-15
3023,553,2022-04-26
3024,553,2022-05-11
3025,553,2022-06-29
3026,553,2022-07-18
3027,553,2022-09-01
3028,553,2022-09-24
3029,553,2022-10-23
3030,553,2022-11-29
3031,553,2022-12-07
3032,553,2023-01-29
3033,553,2023-02-07
3034,553,2023-03-18
3035,553,2023-04-24
3036,553,2023-05-18
3037,553,2023-06-10
3038,553,2023-07-31
3039,553,2023-08-22
3040,553,2023-09-18
3041,553,2023-10-13
3042,553,2023-11-28
3043,553,2023-12-06
3044,199,2023-08-06
3045,199,2023-09-29
3046,199,2023-10-27
3047,199,2023-11-18
3048,199,2023-12-09
3049,632,2022-07-01
3050,632,2022-07-17
3051,632,2022-08-29
3052,632,2022-09-25
3053,632,2022-10-09
3054,632,2022-11-15
3055,632,2022-12-18
3056,632,2023-01-26
3057,632,2023-02-09
3058,632,2023-03-15
3059,632,2023-04-11
3060,632,2023-05-10
3061,632,2023-06-06
3062,632,2023-07-21
3063,632,2023-08-10
3064,632,2023-09-29
3065,632,2023-10-09
3066,632,2023-11-29
3067,632,2023-12-12
3068,513,2022-12-08
3069,513,2023-01-08
3070,513,2023-02-17
3071,513,2023-03-27
3072,513,2023-04-15
3073,513,2023-05-11
3074,513,2023-06-21
3075,513,2023-07-09
3076,513,2023-08-15
3077,172,2024-07-29
3078,172,2024-08-15
3079,172,2024-09-06
3080,172,2024-10-20
3081,172,2024-11-15
3083,971,2022-08-01
3084,971,2022-08-11
3085,971,2022-10-01
3086,971,2022-10-19
3087,971,2022-11-29
3088,971,2022-12-10
3089,151,2021-03-28
3090,151,2021-04-21
3091,151,2021-05-21
3092,151,2021-06-24
3093,360,2022-05-27
3094,360,2022-06-30
3095,360,2022-07-25
3096,360,2022-08-20
3097,360,2022-09-06
3098,360,2022-10-22
3099,91,2024-02-28
3100,91,2024-03-17
3101,91,2024-04-06
3102,91,2024-05-27
3103,91,2024-06-09
3104,91,2024-07-08
3105,495,2024-09-08
3106,495,2024-10-19
3107,495,2024-11-28
3109,327,2023-06-28
3110,327,2023-07-25
3111,327,2023-08-08
3112,327,2023-09-06
3113,327,2023-10-28
3114,327,2023-11-09
3115,327,2023-12-07
3116,327,2024-01-17
3117,327,2024-02-20
3118,327,2024-03-19
3119,327,2024-04-26
3120,327,2024-05-26
3121,327,2024-06-30
3122,327,2024-07-31
3123,327,2024-08-19
3124,327,2024-09-17
3125,327,2024-10-10
3126,327,2024-11-24
3128,680,2024-04-25
3129,680,2024-05-16
3130,680,2024-07-01
3131,680,2024-07-28
3132,680,2024-09-01
3133,680,2024-09-23
3134,680,2024-10-19
3135,680,2024-11-09
3137,324,2023-02-07
3138,324,2023-03-17
3139,324,2023-04-13
3140,324,2023-05-21
3141,324,2023-06-16
3142,324,2023-07-09
3143,324,2023-08-31
3144,324,2023-09-12
3145,324,2023-10-27
3146,324,2023-11-08
3147,324,2023-12-24
3148,324,2024-02-01
3149,324,2024-03-01
3150,324,2024-03-30
3151,324,2024-04-13
3152,324,2024-05-29
3153,324,2024-06-22
3154,324,2024-07-22
3155,324,2024-08-08
3156,324,2024-09-07
3157,324,2024-10-10
3158,324,2024-11-18
3160,347,2021-12-15
3161,347,2022-01-21
3162,347,2022-02-10
3163,347,2022-03-19
3164,347,2022-04-22
3165,347,2022-05-16
3166,347,2022-06-27
3167,347,2022-07-12
3168,347,2022-08-19
3169,347,2022-09-10
3170,347,2022-10-20
3171,347,2022-11-18
3172,347,2022-12-20
3173,347,2023-01-22
3174,347,2023-02-25
3175,347,2023-03-08
3176,347,2023-04-20
3177,347,2023-05-29
3178,347,2023-06-29
3179,347,2023-07-17
3180,347,2023-08-13
3181,347,2023-09-23
3182,347,2023-10-17
3183,347,2023-11-15
3184,768,2022-05-26
3185,768,2022-06-10
3186,768,2022-07-17
3187,768,2022-08-18
3188,768,2022-09-23
3189,768,2022-10-20
3190,768,2022-11-10
3191,768,2022-12-21
3192,768,2023-01-26
3193,768,2023-02-19
3194,768,2023-03-06
3195,768,2023-04-13
3196,768,2023-05-08
3197,768,2023-06-06
3198,281,2022-07-30
3199,281,2022-08-14
3200,281,2022-09-11
3201,281,2022-10-26
3202,281,2022-11-28
3203,281,2022-12-16
3204,281,2023-01-07
3205,281,2023-02-16
3206,281,2023-03-25
3207,281,2023-04-22
3208,443,2024-03-29
3209,443,2024-04-19
3210,443,2024-05-29
3211,443,2024-06-18
3212,443,2024-07-16
3213,443,2024-08-13
3214,443,2024-09-27
3215,443,2024-10-16
3216,443,2024-11-19
3218,509,2021-01-19
3219,509,2021-02-19
3220,509,2021-03-26
3221,509,2021-04-22
3222,509,2021-05-07
3223,509,2021-06-20
3224,509,2021-07-21
3225,509,2021-08-15
3226,509,2021-09-20
3227,509,2021-10-07
3228,509,2021-11-24
3229,509,2021-12-15
3230,509,2022-01-27
3231,509,2022-02-25
3232,509,2022-04-01
3233,509,2022-04-26
3234,509,2022-05-30
3235,764,2021-08-26
3236,764,2021-09-14
3237,764,2021-10-26
3238,764,2021-11-07
3239,764,2021-12-28
3240,764,2022-01-14
3241,912,2023-04-11
3242,912,2023-05-20
3243,912,2023-06-18
3244,912,2023-07-08
3245,912,2023-08-11
3246,912,2023-09-21
3247,912,2023-10-07
3248,912,2023-11-26
3249,912,2023-12-21
3250,912,2024-01-07
3251,912,2024-02-09
3252,912,2024-03-26
3253,912,2024-04-23
3254,912,2024-05-24
3255,912,2024-06-22
3256,912,2024-07-27
3257,912,2024-08-17
3258,912,2024-10-01
3259,912,2024-10-23
3260,912,2024-11-18
3262,188,2022-05-15
3263,188,2022-06-10
3264,188,2022-07-19
3265,188,2022-08-24
3266,188,2022-09-10
3267,188,2022-10-14
3268,188,2022-11-21
3269,239,2024-09-13
3270,239,2024-10-27
3271,239,2024-11-22
3273,485,2024-03-11
3274,485,2024-04-15
3275,485,2024-05-12
3276,485,2024-06-20
3277,485,2024-07-08
3278,485,2024-08-22
3279,485,2024-09-24
3280,485,2024-10-18
3281,485,2024-11-09
3283,491,2023-08-22
3284,491,2023-09-24
3285,491,2023-10-15
3286,491,2023-11-07
3287,491,2023-12-18
3288,107,2022-07-13
3289,107,2022-08-14
3290,107,2022-09-10
3291,107,2022-10-07
3292,107,2022-11-28
3293,107,2022-12-09
3294,107,2023-01-26
3295,107,2023-02-13
3296,107,2023-03-24
3297,107,2023-05-01
3298,922,2024-11-29
3300,632,2021-01-25
3301,632,2021-02-07
3302,632,2021-03-23
3303,632,2021-04-19
3304,632,2021-05-27
3305,632,2021-06-19
3306,632,2021-07-17
3307,632,2021-08-07
3308,632,2021-09-27
3309,632,2021-10-12
3310,632,2021-11-17
3311,632,2021-12-10
3312,632,2022-01-25
3313,632,2022-02-08
3314,632,2022-03-23
3315,632,2022-04-15
3316,632,2022-05-26
3317,632,2022-06-29
3318,632,2022-07-31
3319,632,2022-08-29
3320,632,2022-09-22
3321,632,2022-10-22
3322,632,2022-11-20
3323,632,2022-12-12
3324,498,2023-04-10
3325,498,2023-05-25
3326,498,2023-06-12
3327,498,2023-07-22
3328,498,2023-08-22
3329,498,2023-09-16
3330,498,2023-10-28
3331,498,2023-11-14
3332,498,2023-12-15
3333,498,2024-01-07
3334,498,2024-02-21
3335,498,2024-03-27
3336,498,2024-04-17
3337,498,2024-05-12
3338,498,2024-06-22
3339,498,2024-07-31
3340,498,2024-08-28
3341,498,2024-09-17
3342,498,2024-10-24
3343,498,2024-11-12
3345,695,2022-06-19
3346,695,2022-07-06
3347,695,2022-08-24
3348,544,2024-01-14
3349,544,2024-02-23
3350,544,2024-03-06
3351,544,2024-04-29
3352,544,2024-05-10
3353,544,2024-06-21
3354,544,2024-07-18
3355,544,2024-08-12
3356,544,2024-09-28
3357,544,2024-10-10
3358,544,2024-11-19
3360,261,2023-03-29
3361,261,2023-04-09
3362,261,2023-05-20
3363,261,2023-06-09
3364,261,2023-07-15
3365,261,2023-08-20
3366,261,2023-09-12
3367,261,2023-10-11
3368,261,2023-11-13
3369,261,2024-01-01
3370,289,2022-04-26
3371,289,2022-05-28
3372,289,2022-06-24
3373,289,2022-07-08
3374,289,2022-08-22
3375,289,2022-09-08
3376,719,2021-05-28
3377,719,2021-06-10
3378,719,2021-07-18
3379,719,2021-08-26
3380,719,2021-09-11
3381,719,2021-10-28
3382,719,2021-11-23
3383,719,2021-12-28
3384,719,2022-01-24
3385,719,2022-02-26
3386,719,2022-03-21
3387,719,2022-04-06
3388,719,2022-05-09
3389,719,2022-06-09
3390,719,2022-07-30
3391,719,2022-09-01
3392,719,2022-09-20
3393,719,2022-10-22
3394,719,2022-11-09
3395,719,2022-12-13
3396,719,2023-01-15
3397,719,2023-02-26
3398,719,2023-03-27
3399,456,2023-06-25
3400,456,2023-07-20
3401,456,2023-08-12
3402,456,2023-10-01
3403,456,2023-10-07
3404,456,2023-11-12
3405,456,2023-12-17
3406,456,2024-01-12
3407,456,2024-02-09
3408,456,2024-03-27
3409,456,2024-04-07
3410,456,2024-05-19
3411,456,2024-06-28
3412,456,2024-07-28
3413,456,2024-09-01
3414,456,2024-09-15
3415,456,2024-10-11
3416,456,2024-11-07
3418,65,2022-04-28
3419,65,2022-05-31
3420,65,2022-06-09
3421,65,2022-07-15
3422,266,2023-07-17
3423,266,2023-08-09
3424,266,2023-09-14
3425,266,2023-10-22
3426,266,2023-11-21
3427,266,2023-12-31
3428,266,2024-01-17
3429,266,2024-02-22
3430,266,2024-03-10
3431,266,2024-04-27
3432,266,2024-05-28
3433,266,2024-06-12
3434,266,2024-07-19
3435,266,2024-08-21
3436,266,2024-09-23
3437,266,2024-10-25
3438,266,2024-11-22
3440,986,2023-08-12
3441,986,2023-09-09
3442,986,2023-10-28
3443,986,2023-11-09
3444,986,2023-12-08
3445,986,2024-01-20
3446,986,2024-02-27
3447,986,2024-03-18
3449,741,2020-12-13
3450,741,2021-01-20
3451,741,2021-02-06
3452,741,2021-03-13
3453,741,2021-04-06
3454,741,2021-05-30
3455,741,2021-06-30
3456,741,2021-07-14
3457,741,2021-08-26
3458,741,2021-09-13
3459,741,2021-10-17
3460,741,2021-11-23
3461,741,2021-12-23
3462,99,2024-01-06
3463,99,2024-02-21
3464,99,2024-03-07
3465,99,2024-04-22
3466,308,2023-07-25
3467,308,2023-08-15
3468,308,2023-09-06
3469,286,2023-09-30
3470,286,2023-10-16
3471,286,2023-11-16
3472,286,2023-12-25
3473,286,2024-01-12
3474,286,2024-02-18
3475,286,2024-03-31
3476,286,2024-04-28
3477,286,2024-05-21
3478,286,2024-06-12
3479,286,2024-07-23
3480,286,2024-08-22
3481,286,2024-09-27
3482,286,2024-10-17
3483,286,2024-11-10
3485,441,2024-03-08
3486,441,2024-04-15
3487,441,2024-05-11
3488,441,2024-06-30
3489,441,2024-07-16
3490,441,2024-08-18
3491,441,2024-09-11
3492,441,2024-10-09
3493,441,2024-11-16
3495,365,2020-05-27
3496,365,2020-06-16
3497,365,2020-07-26
3498,365,2020-09-01
3499,365,2020-09-10
3500,365,2020-10-15
3501,365,2020-11-26
3502,365,2020-12-19
3503,365,2021-01-06
3504,365,2021-02-14
3505,365,2021-03-27
3506,365,2021-04-18
3507,365,2021-05-27
3508,365,2021-06-22
3509,365,2021-07-28
3510,365,2021-08-29
3511,281,2021-10-09
3512,281,2021-11-21
3513,281,2021-12-18
3514,281,2022-01-29
3515,281,2022-02-12
3516,281,2022-03-06
3517,281,2022-04-24
3518,281,2022-05-08
3519,281,2022-06-17
3520,281,2022-07-30
3521,281,2022-08-17
3522,281,2022-09-25
3523,281,2022-10-11
3524,281,2022-11-21
3525,281,2022-12-20
3526,281,2023-01-13
3527,117,2021-08-15
3528,117,2021-09-26
3529,117,2021-10-06
3530,117,2021-11-06
3531,117,2021-12-26
3532,192,2021-03-28
3533,192,2021-04-19
3534,192,2021-05-09
3535,192,2021-06-27
3536,192,2021-07-17
3537,192,2021-08-21
3538,192,2021-09-26
3539,192,2021-10-08
3540,192,2021-11-26
3541,192,2021-12-23
3542,192,2022-01-15
3543,192,2022-02-06
3544,192,2022-03-15
3545,192,2022-04-18
3546,192,2022-05-13
3547,192,2022-06-23
3548,192,2022-07-27
3549,192,2022-08-20
3550,192,2022-09-29
3551,192,2022-10-16
3552,192,2022-11-07
3553,352,2024-02-15
3554,352,2024-03-20
3555,352,2024-04-30
3556,352,2024-05-30
3557,352,2024-06-21
3558,352,2024-07-19
3559,352,2024-08-30
3560,352,2024-09-11
3561,352,2024-10-22
3562,352,2024-11-11
3564,322,2022-12-30
3565,322,2023-01-27
3566,322,2023-02-19
3567,322,2023-03-29
3568,322,2023-04-23
3569,322,2023-05-17
3570,322,2023-06-13
3571,322,2023-07-28
3572,322,2023-08-29
3573,322,2023-09-25
3574,322,2023-10-13
3575,322,2023-11-14
3576,322,2023-12-12
3577,322,2024-01-15
3578,322,2024-02-20
3579,322,2024-03-25
3580,117,2020-10-14
3581,117,2020-11-13
3582,117,2020-12-09
3583,117,2021-01-11
3584,117,2021-02-26
3585,117,2021-03-17
3586,117,2021-04-24
3587,117,2021-05-17
3588,117,2021-06-06
3589,331,2023-01-23
3590,331,2023-02-19
3591,331,2023-03-12
3592,331,2023-04-23
3593,331,2023-05-27
3594,331,2023-06-28
3595,331,2023-07-17
3596,331,2023-08-20
3597,331,2023-09-21
3598,331,2023-10-09
3599,331,2023-11-25
3600,331,2023-12-08
3601,331,2024-01-21
3602,331,2024-02-29
3603,331,2024-03-27
3604,947,2022-04-25
3605,947,2022-05-19
3606,947,2022-06-29
3607,947,2022-07-12
3608,947,2022-08-21
3609,947,2022-09-14
3610,947,2022-10-16
3611,947,2022-11-14
3612,947,2022-12-22
3613,947,2023-01-19
3614,947,2023-02-06
3615,947,2023-03-27
3616,947,2023-04-29
3617,947,2023-05-15
3618,947,2023-06-17
3619,947,2023-07-10
3620,947,2023-09-01
3621,947,2023-09-09
3622,947,2023-10-31
3623,947,2023-11-07
3624,793,2024-09-16
3625,793,2024-10-06
3626,793,2024-11-28
3628,413,2023-03-20
3629,413,2023-04-12
3630,413,2023-05-30
3631,413,2023-06-08
3632,413,2023-07-22
3633,413,2023-08-23
3634,413,2023-09-07
3635,413,2023-10-06
3636,413,2023-11-12
3637,413,2023-12-25
3638,413,2024-01-07
